uuid,category,sub_category,name,title,subtitle,summary,website,merchant_editorial,rules,address,city,state,phone,latitude,longitude,detail_url
6cc2da49-9831-47e0-8335-a6d86b75e5f5,Cafe and Family Dining,Pubdining,The Centenary Hotel,Up to $50,Enjoy 25% off,25% off the TOTAL BILL,https://centenaryhoteltownsville.com.au/,"Your next day or night out is sorted at the Centenary Hotel. Since joining the Star Family in 2022, we’ve loved looking after the families of Townsville with our welcoming, friendly service and multiple offerings for everyone. Freshly renovated – boasting quality gaming, bar and dining areas we’ve got you covered. Relax and soak up the atmosphere with one of our many beverage options or dig into a delicious meal while the kids enjoy the popular jumping pillow. Come in and make Centenary Hotel your families regular!","• Valid for Dine-In
• Entertainment’s dining offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.","35 French Street, Pimlico QLD 4810, Australia",Pimlico,QLD,+61747792575,-19.280017055805402,146.78952355040283,https://www.entertainment.com.au/offer-details/6cc2da49-9831-47e0-8335-a6d86b75e5f5
86aa38f4-0adb-4e07-919f-90a77367c0e1,Cafe and Family Dining,Cafe,Charlie's Raw Squeeze Clayfield,Up to $20,Enjoy 25% off,25% off the TOTAL BILL,https://rawsqueeze.com.au/,"Charlie's Raw Squeeze specialises in delivering seasonal, fresh, healthy, plant-based options for breakfast, lunch and dinner. Their passion is to educate customers about healthy living by delivering nutritious, wholesome, plant-based food. Offering juice, bowls, smoothies, salads, coffee, treats, ice cream, and gelato.","• Entertainment’s offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.
• Valid for Dine-In","730 Sandgate Road, Clayfield QLD 4011, Australia",Clayfield,QLD,+61732628486,-27.41848408828174,153.05502502546722,https://www.entertainment.com.au/offer-details/86aa38f4-0adb-4e07-919f-90a77367c0e1
5dc9b312-9734-4522-a38f-e0535c7174c9,Cafe and Family Dining,Japanese,Uncle Don West End,Up to $40,Enjoy 25% off,25% off the TOTAL BILL,https://uncledon.com.au/,"At its core, donburi is comprised of a bowl (or ‘don’) of steaming rice, which has been crowned with an assortment of toppings - sometimes grilled eel or breaded pork, other times a simple omelette or slow-simmered beef and onions. Well known as hearty, filling and cheap Japanese meal, donburi is also a dish that can be enhanced by an epicurean glow-up. This is Uncle Don’s speciality.","• Valid for Dine-In
• Entertainment’s dining offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.","154 Melbourne Street, South Brisbane QLD 4101, Australia",South Brisbane,QLD,+61428275709,-27.475903443625047,153.01504442482064,https://www.entertainment.com.au/offer-details/5dc9b312-9734-4522-a38f-e0535c7174c9
1e524ffd-7e83-4eb7-be20-157daf958b31,Cafe and Family Dining,Cafe,Charlie's Raw Squeeze Clayfield,Up to $20,"Buy one, get one free",One complimentary JUICE when another JUICE of equal or greater value is purchased,https://rawsqueeze.com.au/,"Charlie's Raw Squeeze specialises in delivering seasonal, fresh, healthy, plant-based options for breakfast, lunch and dinner. Their passion is to educate customers about healthy living by delivering nutritious, wholesome, plant-based food. Offering juice, bowls, smoothies, salads, coffee, treats, ice cream, and gelato.","• Entertainment’s offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.
• Valid for Dine-In","730 Sandgate Road, Clayfield QLD 4011, Australia",Clayfield,QLD,+61732628486,-27.41848408828174,153.05502502546722,https://www.entertainment.com.au/offer-details/1e524ffd-7e83-4eb7-be20-157daf958b31
4c6053cc-f466-4bdd-97b3-e160088ca336,Cafe and Family Dining,Contemporary,Frank's Social Club,One coffee,"Buy one, get one free",One complimentary COFFEE when another COFFEE of equal or greater value is purchased,,A cosy spot nestled at the end of an iconic heritage-listed theatre building in Paddington has been reborn as a neighbourhood bar. Frank’s Social Club located on Latrobe Terrace will entice those passing by with a tip-top range of toasties during the day and share boards and cocktails at night.,"• Valid for Dine-In
• Not valid with any other offer
• Entertainment’s dining offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.","153 Latrobe Terrace, Paddington QLD 4064, Australia",Paddington,QLD,,-27.458270228601886,152.99500768418372,https://www.entertainment.com.au/offer-details/4c6053cc-f466-4bdd-97b3-e160088ca336
bb931908-38fb-4235-b3cc-11bcaf6dbb65,Cafe and Family Dining,Contemporary,Frank's Social Club,Up to $25,Enjoy 25% off,25% off the TOTAL BILL,,A cosy spot nestled at the end of an iconic heritage-listed theatre building in Paddington has been reborn as a neighbourhood bar. Frank’s Social Club located on Latrobe Terrace will entice those passing by with a tip-top range of toasties during the day and share boards and cocktails at night.,"• Valid for Dine-In
• Entertainment’s dining offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.
• Not valid with any other offer","153 Latrobe Terrace, Paddington QLD 4064, Australia",Paddington,QLD,,-27.458270228601886,152.99500768418372,https://www.entertainment.com.au/offer-details/bb931908-38fb-4235-b3cc-11bcaf6dbb65
abfc6ac8-055e-4a3e-a17d-ea527ace9b4f,Cafe and Family Dining,Cafe,Lakes Coffee Co,Up to $20,"Buy one, get one free",One complimentary SANDWICH or TOASTIE when another SANDWICH or TOASTIE of equal or greater value is purchased,,"Based at Lakes Hyundai and open to the public. Serving locally roasted coffee, smoothies, sushi, sandwiches & wraps, brownies and many more treats!","• Valid for Dine-In
• Entertainment’s dining offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.","1 Stapylton St, North Lakes QLD 4509, Australia",North Lakes,QLD,,-27.24112284185674,153.01210932585053,https://www.entertainment.com.au/offer-details/abfc6ac8-055e-4a3e-a17d-ea527ace9b4f
293adf2f-4a0e-440c-837a-0512b31867bd,Cafe and Family Dining,Contemporary,Hotel Commonwealth,Up to $40,Enjoy 25% off,25% off the TOTAL BILL,https://www.hotelcommonwealth.com.au/,"Steeped in charm and elegance, the divinely refurbed Hotel Commonwealth is a true Ipswich icon. With a rich history dating back to the late 19th century, this heritage gem has long served as a welcoming hub for both locals and travellers. Thoughtfully restored, it now blends timeless architecture with contemporary comfort. Each space whispers stories of the past while offering elevated modern-day hospitality. Whether you're staying overnight, enjoying a drink, or attending a special event, Hotel Commonwealth promises a memorable experience. Discover more at hotelcommonwealth.com.au.","• Valid for Dine-In
• Entertainment’s dining offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.","5 Union Place, Ipswich QLD 4305, Australia",Ipswich,QLD,+61735432143,-27.612143270668003,152.7600449806798,https://www.entertainment.com.au/offer-details/293adf2f-4a0e-440c-837a-0512b31867bd
505566f4-b29d-4b6d-8421-03121d7f2dcb,Cafe and Family Dining,Cafe,Lakes Coffee Co,Up to $20,"Buy one, get one free",One complimentary COFFEE when another COFFEE of equal or greater value is purchased,,"Based at Lakes Hyundai and open to the public. Serving locally roasted coffee, smoothies, sushi, sandwiches & wraps, brownies and many more treats!","• Entertainment’s dining offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.
• Valid for Dine-In","1 Stapylton St, North Lakes QLD 4509, Australia",North Lakes,QLD,,-27.24112284185674,153.01210932585053,https://www.entertainment.com.au/offer-details/505566f4-b29d-4b6d-8421-03121d7f2dcb
3739ff01-4cee-4e0d-9a55-5e3fbe43daf7,Cafe and Family Dining,Indian,Rasoi by Indian Mehfil,Up to $35,Enjoy 25% off,25% off the TOTAL BILL,https://rasoi.indianmehfil.com.au/,"Enjoy an exceptional journey of taste. It’s our job every day to make every important aspect of the customer experience a little bit better. We serve food, harmony, and laughter. Making delicious food and providing a wonderful eating experience.","• Valid for dine-in only
• Entertainment’s dining offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.","Westpoint Shopping Centre, Shop 3/8-24 Browns Plains Road, Browns Plains QLD 4118, Australia",Browns Plains,QLD,,-27.66057008808915,153.04062207515253,https://www.entertainment.com.au/offer-details/3739ff01-4cee-4e0d-9a55-5e3fbe43daf7
97fce7d3-6e05-44cd-97b0-45ef2fb85b57,Cafe and Family Dining,Cafe,Scout Cafe,One coffee,"Buy one, get one free",One complimentary COFFEE when another COFFEE of equal or greater value is purchased,,"As you step inside, you're greeted by the rich aroma of freshly brewed coffee and a cozy, rustic ambiance. Scout Cafe's menu features locally sourced ingredients and artisanal beverages, satisfying both coffee lovers and tea enthusiasts. Each sip reflects their commitment to quality.

More than just a cafe, Scout offers a community atmosphere with friendly baristas and a welcoming vibe. It’s the perfect spot to relax and unwind.","• Not valid with any other offer
• Valid for Dine-In
• Entertainment’s dining offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.","190 Petrie Terrace, Petrie Terrace QLD 4000, Australia",Petrie Terrace,QLD,,-27.46197911356506,153.0143245850623,https://www.entertainment.com.au/offer-details/97fce7d3-6e05-44cd-97b0-45ef2fb85b57
452bb8c8-8112-4d7f-b2ba-3a7829a4ef58,Cafe and Family Dining,Japanese,Goukai Japanese,Up to $40,Enjoy 25% off,25% off the TOTAL BILL,,"Welcome to Goukai! As our name Goukai = Australia Sea, we’re passionate about bringing you the best of Australian produce in a warm and friendly environment. Inspired by traditional Japanese cooking, we focus on creating delicious, high-quality dishes that you can enjoy with family and friends. Our cozy atmosphere makes it a perfect spot for any occasion, whether it’s a casual lunch or a special dinner. We can't wait to welcome you and share our love of great food","• Valid for Dine-In
• Entertainment’s dining offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.","Market Square, Level 2, 341 Mains Road, Sunnybank QLD 4109, Australia",Sunnybank,QLD,+61732601457,-27.57266479516786,153.06424673932528,https://www.entertainment.com.au/offer-details/452bb8c8-8112-4d7f-b2ba-3a7829a4ef58
ea0d0a40-0ccf-4865-abac-357085b10244,Cafe and Family Dining,Cafe,Scout Cafe,Up to $25,Enjoy 25% off,25% off the TOTAL BILL,,"As you step inside, you're greeted by the rich aroma of freshly brewed coffee and a cozy, rustic ambiance. Scout Cafe's menu features locally sourced ingredients and artisanal beverages, satisfying both coffee lovers and tea enthusiasts. Each sip reflects their commitment to quality.

More than just a cafe, Scout offers a community atmosphere with friendly baristas and a welcoming vibe. It’s the perfect spot to relax and unwind.","• Valid for Dine-In
• Not valid with any other offer
• Entertainment’s dining offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.","190 Petrie Terrace, Petrie Terrace QLD 4000, Australia",Petrie Terrace,QLD,,-27.46197911356506,153.0143245850623,https://www.entertainment.com.au/offer-details/ea0d0a40-0ccf-4865-abac-357085b10244
fa5298d9-9486-4a7b-be17-6a36f287b837,Cafe and Family Dining,Indian,Spice of India,Special,Special price,All You Can Eat Banquet $24.95,https://spiceofindia.com.au/,"Spice of India has filled the need for a restaurant that serves a wide variety of Indian cuisine. The chefs use prime ingredients, freshly grown Australian meat, produce from Brisbane markets and spices imported directly from India, to give a unique taste to their food. Sudhir Shetty, partner and caterer in charge, will make your next party a grand success. Whether it's a birthday party, wedding function, house-warming, corporate event or a school fête, there is a solution for you.","• Banquet dinner is on Wed &amp; Thurs from 6.30pm
• Entertainment’s dining offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.","Shop 3, 385 Gympie Road, Kedron QLD 4031, Australia",Kedron,QLD,+61733590369,-27.403029,153.032363,https://www.entertainment.com.au/offer-details/fa5298d9-9486-4a7b-be17-6a36f287b837
3fc60ef9-03c4-406e-a110-a257f602282a,Cafe and Family Dining,Indian,Spice of India,Up to $25,Enjoy 25% off,25% off the TOTAL BILL,https://spiceofindia.com.au/,"Spice of India has filled the need for a restaurant that serves a wide variety of Indian cuisine. The chefs use prime ingredients, freshly grown Australian meat, produce from Brisbane markets and spices imported directly from India, to give a unique taste to their food. Sudhir Shetty, partner and caterer in charge, will make your next party a grand success. Whether it's a birthday party, wedding function, house-warming, corporate event or a school fête, there is a solution for you.","• Valid for dine-in and takeaway
• This offer may also be used when dining alone
• Entertainment’s dining offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.","Shop 3, 385 Gympie Road, Kedron QLD 4031, Australia",Kedron,QLD,+61733590369,-27.403029,153.032363,https://www.entertainment.com.au/offer-details/3fc60ef9-03c4-406e-a110-a257f602282a
8ea59c13-4ef5-4cdd-9ce9-f01f24dcc65b,Cafe and Family Dining,Cafe,Cambridge Lane Espresso + Kitchen,Up to $20,Enjoy 25% off,25% off the TOTAL BILL,,"Amazing coffee, amazing atmosphere, and amazing value. When you come to Brisbane's bayside’ best cafe here in Manly, you'll be welcomed with an inviting and friendly atmosphere, and of course, delicious treats and coffee! Did someone say the BEST EGG BENNY EVER!!! Our cafe is run by a fantastic crew, and we'll go the extra mile to make your day just that little bit better. Whether it's for that perfect brew or scrumptious treat, pop on down and forget about the stresses of everyday life with quality coffee and a yummy bite to eat!","• Valid for dine-in and takeaway
• Entertainment’s dining offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.","61  Cambridge Pde, Manly QLD 4179, Australia",Manly,QLD,,-27.45427022604912,153.18468867700477,https://www.entertainment.com.au/offer-details/8ea59c13-4ef5-4cdd-9ce9-f01f24dcc65b
3df3d1c2-b207-4774-ae71-c8774819cd01,Cafe and Family Dining,Cafe,Coffee Iconic,Up to $25,Enjoy 25% off,25% off the TOTAL BILL,https://coffeeiconiccafe.wixsite.com/home,"Coffee Iconic is a trendy laneway café on George Street that offers delicious breakfast, brunch and lunchtime eats at an affordable price. Escape from the hustle and bustle of the city and grab a bite to eat in the café garden.","• Valid for dine-in and takeaway
• This offer may also be used when dining alone
• Not valid for retail products
• Entertainment’s dining offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.","340 George Street, Brisbane QLD 4000, Australia",Brisbane,QLD,+61732113040,-27.469175,153.021815,https://www.entertainment.com.au/offer-details/3df3d1c2-b207-4774-ae71-c8774819cd01
37285ddb-f7a5-4c3b-b129-931be44e81a8,Cafe and Family Dining,Contemporary,Eagle Tavern,Up to $30,"Buy one, get one free",One complimentary MAIN COURSE when another MAIN COURSE of equal or greater value is purchased,https://eagletavern.com.au/,"The Eagle Tavern Bistro is an exciting new venue offering spacious indoor and outdoor seating area’s and a variety of dining options. The innovative menu offers a wide variety of meals to satisfy everyone’s taste buds. From hearty steaks, pizzas and many more of your classic favourites. And of course, the kids aren’t forgotten! The fully equipped kids zone features Play Stations, claw machines and even an indoor playground! Offering a spectacular senior’s menu, there is something for everyone at the Eagle Tavern!","• Valid for Dine-In
• Entertainment’s dining offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.","166 Fryar Road, Eagleby QLD 4207, Australia",Eagleby,QLD,+61733820149,-27.700415,153.212011,https://www.entertainment.com.au/offer-details/37285ddb-f7a5-4c3b-b129-931be44e81a8
