uuid,category,sub_category,name,title,subtitle,summary,website,merchant_editorial,rules,address,city,state,phone,latitude,longitude,detail_url
864e1f06-0017-43c8-8817-1f191838a308,Fine Dining,Asian,Ladyboy Dining and Bar,Up to $30,Enjoy 25% off,25% off the TOTAL BILL,https://www.ladyboydining.com.au/,"Modern, Seasonal Thai Restaurant and Cocktail Bar with funky decor and a sunny courtyard in Richmond, Melbourne. One of the oldest Modern Thai Restaurant and Bar - offering a bit of playfulness and frivolity to Bridge Road, Richmond, is the place to be for a perfect evening and a delicious feed with flavorful Thai food menu.","• Valid for Dine-In
• Entertainment’s dining offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.","394 Bridge Rd, Richmond VIC 3121, Australia",Richmond,VIC,+61394213206,-37.819170242532195,145.00457281072954,https://www.entertainment.com.au/offer-details/864e1f06-0017-43c8-8817-1f191838a308
2f3cce3e-c106-49d6-8ccb-581af92dcdbd,Fine Dining,Italian,Ladro,Up to $50,Enjoy 25% off,25% off the TOTAL BILL,https://ladro.com.au/,"In 2002 we visited Italy, searching for inspiration. We returned to Melbourne and in 2003 we opened Ladro as one of Gertrude Street’s first restaurants. Our wood-fired pizza quickly become a local favourite. Today our mission remains the same: Italian dishes made for Melbourne.","• Valid for Dine-In
• Entertainment’s dining offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.","224 Gertrude Street, Fitzroy VIC 3065, Australia",Fitzroy,VIC,+61394157575,-37.80615358536421,144.982137554082,https://www.entertainment.com.au/offer-details/2f3cce3e-c106-49d6-8ccb-581af92dcdbd
c3915489-25a0-4ce8-90fb-77ee9a8533a2,Fine Dining,Contemporary,Dock 37 Bar and Kitchen,Up to $50,"Buy one, get one free",One complimentary MAIN COURSE when another MAIN COURSE of equal or greater value is purchased,https://www.panpacific.com/Dock37,"Dock 37 Bar and Kitchen is a stylish venue that offers an approachable and relaxed dining experience for all occasions. The Executive Chef has built a menu inspired by the concept ""where sea meets land"". The food menu hinges on offering quality proteins from the land and sea, prepared honestly and with flair. The drinks menu provides well-known classics, and a selection of cocktails, wine and beer fit for any intrepid explorer to discover.","• Or when dining alone, one MAIN COURSE at 50% off the REGULAR PRICE
• Valid for Dine-In
• Entertainment’s dining offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.","2  Convention Centre Place, South Wharf VIC 3006, Australia",South Wharf,VIC,+61390272122,-37.82499,144.951093,https://www.entertainment.com.au/offer-details/c3915489-25a0-4ce8-90fb-77ee9a8533a2
205da003-d0e6-42a8-b2ac-5b67eaaf7be9,Fine Dining,Contemporary,The Strand,Up to $50,Enjoy 25% off,25% off the TOTAL BILL,https://thestrandrestaurant.com.au/,"The Strand restaurant boasts a waterfront location, with stunning panoramic views of the city. Specialising in seafood, and offering a modern international and Australian menu, sourcing and preparing dishes using only the very best in fresh, local produce which ensures that diners are as impressed with the food as they are the view. The Function Room upstairs is the perfect venue for all occasions. The Strand pride themselves on their exquisite settings, and exceptional service, making that special event one to remember. Open 7 days for lunch and dinner, and also for breakfast on Saturday and Sunday. Fully licensed. Bookings recommended.","• This offer may also be used when dining alone
• Valid for Dine-In
• Entertainment’s dining offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.","1 The Strand, Williamstown VIC 3016, Australia",Williamstown,VIC,+61393977474,-37.85557,144.901732,https://www.entertainment.com.au/offer-details/205da003-d0e6-42a8-b2ac-5b67eaaf7be9
096f78e0-2ca9-4a85-a0f8-c4dd203fcb2c,Fine Dining,Contemporary,Osteria Toorak Ristorante Italiano eGift Card,14% off,Enjoy 14% off,14% off Entice Dining Redemption Code,https://entice.giftarestaurant.com/,"""Discover Osteria Toorak, an Italian restaurant, bistro and bar offering the finest in Italian cuisine and the best comfort food for winter.

If you’re looking for an unforgettable dining experience in a relaxed and welcoming environment – look no further than Osteria Toorak. Whether it's a casual mid-week dinner, business lunch or romantic date night, you’re in for a treat.

Explore tantalising dishes including the Spaghettoni Alle Vongole with delicious fresh clams, white wine chilli and garlic sauce, the Ciccia Pizza baked to perfection with prosciutto di parma, salame felino and pork sausage – plus a selection of our mouth-watering desserts and fine Italian wines.""","• Gift card may take up to 24hrs to arrive
• The Entice Dining eGift Card may not be used directly at any restaurants.
• Entice Dining eGift Cards are valid for 6 months from date of purchase
• Gift A Restaurant Pty Ltd is a distributor of restaurant gift card products including the Entice Dining Gift Card products.
• Gift Cards distributed by Gift A Restaurant Pty Ltd are non-refundable, cannot be treated as cash and cannot be replaced if lost or stolen.
• Entice Dining Gift Cards distributed by Gift A Restaurant Pty Ltd expire after issue as stated in accordance with the Law. Entice Dining Gift Cards distributed by Gift A Restaurant Pty Ltd can only be redeemed on the Entice Dining website (http://entice.giftarestaurant.com/) as outlined within the customer redemption instructions.
• When an Entice Dining Gift Card distributed by Gift a Restaurant Pty Ltd is redeemed online for a restaurant Gift Card, Gift A Restaurant Pty Ltd issued restaurant Gift Cards may only be used for purchases at the specified venue and cannot be returned or exchanged for cash.
• Gift A Restaurant Pty Ltd issued restaurant Gift Cards may not be re-sold or bartered for cash.
• Gift A Restaurant Pty Ltd reserve the right to change any of the terms contained in these Terms and Conditions at any time where the change is required.
• By purchasing, redeeming or attempting to redeem a Gift A Restaurant Pty Ltd Gift Card, you: accept and agree to be bound by these Terms and Conditions; and acknowledge that you have read and understood our Privacy Policy (https://giftarestaurant.com/privacy-policy/).
• You may be required to produce proof of identification at the time of redeeming your Gift Card. If you are unable to provide identification the staff at the venue where you are attempting to redeem your gift card have the right to not accept the Gift Card as payment until you are able to do so.
• Further Terms and Conditions at https://giftarestaurant.com/terms-of-online-sale/
• Offer valid for repeat use
• Can purchase up to $2,500 in eGift Cards per transaction
• May purchase up to $10,000 per Entertainment Membership
• In the event that your nominated venue closes, Gift A Restaurant Pty Ltd can exchange the gift card for another venue. Please email them directly at contactus@giftarestaurant.com","448 Toorak Rd, Toorak VIC 3142, Australia",Toorak,VIC,,-37.841315209209725,145.00928948466031,https://www.entertainment.com.au/offer-details/096f78e0-2ca9-4a85-a0f8-c4dd203fcb2c
ee6ba841-56d5-4c02-8f58-9fd76db8dc7a,Fine Dining,Contemporary,Rochford Wines,Up to $40,Enjoy 25% off,25% off the TOTAL BILL,https://www.rochfordwines.com.au/,"Rochford Wines is a versatile wine and food destination, nestled in the heart of the Yarra Valley. The Rochford Restaurant serves up modern Mediterranean dishes with a French twist, in its expansive dining area, with floor-to-ceiling windows, and a roaring fireplace for the colder months. Menu changes regularly. Open 7 days.","• Valid for Dine-In
• Entertainment’s dining offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.","878-880 Maroondah Highway, Coldstream VIC 3770, Australia",Coldstream,VIC,+61359573333,-37.684564,145.477012,https://www.entertainment.com.au/offer-details/ee6ba841-56d5-4c02-8f58-9fd76db8dc7a
6c3a7251-b34e-4015-91fc-d86ec7c383e3,Fine Dining,Asian,Lexy Restaurant and Bar,Up to $50,Enjoy 25% off,25% off the TOTAL BILL,https://lexymelbourne.com.au/,"Tucked along Melbourne’s dynamic Flinders Lane, Lexy Restaurant & Bar is where high-glamour sophistication intertwines with the bold spirit of modern Pan-Asian dining. The brainchild of Owner and Chef Ken Leung — whose first venture, Cha Ching, earned acclaim for reimagining Asian cuisine — Lexy is a testament to culinary evolution, artistry, and connection.","• Valid for Dine-In
• Entertainment’s dining offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.","377 Flinders Lane, Melbourne VIC 3000, Australia",Melbourne,VIC,,-37.817954164520565,144.9616200118323,https://www.entertainment.com.au/offer-details/6c3a7251-b34e-4015-91fc-d86ec7c383e3
f19b4c93-411b-4d72-bf25-ce9783d3e7e4,Fine Dining,Contemporary,San Telmo eGift Card,14% off,Enjoy 14% off,14% off Entice Dining Redemption Code,https://entice.giftarestaurant.com/,"""Following the Argentine ethos that eating, drinking and most importantly life are there to be enjoyed with friends, family and lovers.

From midday to late at night we offer a shared menu bringing people together just like a family Asado in Argentina.

The warm and welcoming bohemian environment at San Telmo emulates its namesake, the oldest neighbourhood of Buenos Aires. San Telmo, the suburb, has traditional parrilla restaurants, bars and beautiful Colonial buildings creating an enchanting backdrop for the eclectic bohemian art and weekend street market.



The restaurant’s interior is a meeting of old world Argentine Bodega, and Melbourne style open-plan dining where the kitchen is an intimate part of the atmosphere. Appointed with imported cow hides,

In our endeavour to capture the essence of Argentine culture and cuisine, we?have imported a bespoke 2.5 metre parrilla charcoal grill, hand made by Pirincho, a lifelong master of the craft.

He is regarded as one of the most?important parrilla craftsman in the world. Pirincho’s previous customers include? former Argentine presidents, the Ferrari workshop in Modena, and the VIP restaurant in the Barcelona FC Stadium.""","• Gift card may take up to 24hrs to arrive
• The Entice Dining eGift Card may not be used directly at any restaurants.
• Entice Dining eGift Cards are valid for 6 months from date of purchase
• Gift A Restaurant Pty Ltd is a distributor of restaurant gift card products including the Entice Dining Gift Card products.
• Gift Cards distributed by Gift A Restaurant Pty Ltd are non-refundable, cannot be treated as cash and cannot be replaced if lost or stolen.
• Entice Dining Gift Cards distributed by Gift A Restaurant Pty Ltd expire after issue as stated in accordance with the Law. Entice Dining Gift Cards distributed by Gift A Restaurant Pty Ltd can only be redeemed on the Entice Dining website (http://entice.giftarestaurant.com/) as outlined within the customer redemption instructions.
• When an Entice Dining Gift Card distributed by Gift a Restaurant Pty Ltd is redeemed online for a restaurant Gift Card, Gift A Restaurant Pty Ltd issued restaurant Gift Cards may only be used for purchases at the specified venue and cannot be returned or exchanged for cash.
• Gift A Restaurant Pty Ltd issued restaurant Gift Cards may not be re-sold or bartered for cash.
• Gift A Restaurant Pty Ltd reserve the right to change any of the terms contained in these Terms and Conditions at any time where the change is required.
• By purchasing, redeeming or attempting to redeem a Gift A Restaurant Pty Ltd Gift Card, you: accept and agree to be bound by these Terms and Conditions; and acknowledge that you have read and understood our Privacy Policy (https://giftarestaurant.com/privacy-policy/).
• You may be required to produce proof of identification at the time of redeeming your Gift Card. If you are unable to provide identification the staff at the venue where you are attempting to redeem your gift card have the right to not accept the Gift Card as payment until you are able to do so.
• Further Terms and Conditions at https://giftarestaurant.com/terms-of-online-sale/
• Offer valid for repeat use
• Can purchase up to $2,500 in eGift Cards per transaction
• May purchase up to $10,000 per Entertainment Membership
• In the event that your nominated venue closes, Gift A Restaurant Pty Ltd can exchange the gift card for another venue. Please email them directly at contactus@giftarestaurant.com","14 Meyers Place, Melbourne VIC 3000, Australia",Melbourne,VIC,,-37.812106249508645,144.97243443871216,https://www.entertainment.com.au/offer-details/f19b4c93-411b-4d72-bf25-ce9783d3e7e4
e80929b8-eea8-40f6-9531-11f1c83b1746,Fine Dining,Contemporary,Spirit of Melbourne Cruising Restaurant,Up to $35,Enjoy 25% off,25% off the TOTAL BILL,https://www.melbcruises.com.au/,"For that perfect night out, the Spirit of Melbourne Cruising Restaurant offers a unique experience right in the heart of our vibrant river city. With a stunning city background of colours and light, delight in a fashionable fusion of international dishes and fine Australian wines. Indulge in an extensive four course meal prepared freshly on board by gourmet chefs. Cruise departs at 7.30pm and concludes at 10.30pm. Bookings essential.","• This offer may also be used when dining alone
• Valid for Dine-In
• Entertainment’s dining offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.","Berth 1, Southbank Promenade, Southbank VIC 3006, Australia",Southbank,VIC,+61386102600,-37.819861,144.966167,https://www.entertainment.com.au/offer-details/e80929b8-eea8-40f6-9531-11f1c83b1746
bb8ef284-113e-4412-8867-50e1864ce831,Fine Dining,Contemporary,Botanic Cafe eGift Card,14% off,Enjoy 14% off,14% off Entice Dining Redemption Code,https://entice.giftarestaurant.com/,"Botanic Café is going to warm your heart and have your tastebuds dancing. Experience food cooked with love where there is a clear investment in creativity. In the heart of Toorak, Botanic is a space to care, nourish the body and soothe the soul. The light filled dining room and stunning heated terrace offers a relaxing atmosphere. Botanic Café Toorak really is your home away from home.","• Gift card may take up to 24hrs to arrive
• The Entice Dining eGift Card may not be used directly at any restaurants.
• Entice Dining eGift Cards are valid for 6 months from date of purchase
• Gift A Restaurant Pty Ltd is a distributor of restaurant gift card products including the Entice Dining Gift Card products.
• Gift Cards distributed by Gift A Restaurant Pty Ltd are non-refundable, cannot be treated as cash and cannot be replaced if lost or stolen.
• Entice Dining Gift Cards distributed by Gift A Restaurant Pty Ltd expire after issue as stated in accordance with the Law. Entice Dining Gift Cards distributed by Gift A Restaurant Pty Ltd can only be redeemed on the Entice Dining website (http://entice.giftarestaurant.com/) as outlined within the customer redemption instructions.
• When an Entice Dining Gift Card distributed by Gift a Restaurant Pty Ltd is redeemed online for a restaurant Gift Card, Gift A Restaurant Pty Ltd issued restaurant Gift Cards may only be used for purchases at the specified venue and cannot be returned or exchanged for cash.
• Gift A Restaurant Pty Ltd issued restaurant Gift Cards may not be re-sold or bartered for cash.
• Gift A Restaurant Pty Ltd reserve the right to change any of the terms contained in these Terms and Conditions at any time where the change is required.
• By purchasing, redeeming or attempting to redeem a Gift A Restaurant Pty Ltd Gift Card, you: accept and agree to be bound by these Terms and Conditions; and acknowledge that you have read and understood our Privacy Policy (https://giftarestaurant.com/privacy-policy/).
• You may be required to produce proof of identification at the time of redeeming your Gift Card. If you are unable to provide identification the staff at the venue where you are attempting to redeem your gift card have the right to not accept the Gift Card as payment until you are able to do so.
• Further Terms and Conditions at https://giftarestaurant.com/terms-of-online-sale/
• Offer valid for repeat use
• Can purchase up to $2,500 in eGift Cards per transaction
• May purchase up to $10,000 per Entertainment Membership
• In the event that your nominated venue closes, Gift A Restaurant Pty Ltd can exchange the gift card for another venue. Please email them directly at contactus@giftarestaurant.com","32 Jackson Street, Toorak VIC 3142, Australia",Toorak,VIC,,-37.84057849114437,145.0102374,https://www.entertainment.com.au/offer-details/bb8ef284-113e-4412-8867-50e1864ce831
fa3d11db-d5a1-4228-9ae2-01fe427f032b,Fine Dining,Contemporary,Momo Sukiyaki & Shabu Shabu,Up to $35,Enjoy 25% off,25% off the TOTAL BILL,https://momoshabushabu.com.au/,"Momo Sukiyaki & Shabu Shabu have nine soup bases on their menu for you to taste. Apart from traditional sukiyaki and shabu shabu, their special French black truffle soup base has a unique aroma that enhances the flavour of everything it is paired with. Only the freshest ingredients are carefully selected to serve; from live Australian lobster, snow crab, and a vast selection of sashimi, to premium Japanese Kobe Wagyu beef in a variety of cuts. As for drinks, they house over 100 types of Japanese sake, shochu and plum wine, plus plenty of beer.","• Valid for Dine-In
• Entertainment’s dining offers are valid at all times throughout the year, except for a few days known as Optional Days. These days include: • All Official Australian Public Holidays • All Official New Zealand Public Holidays • Good Friday • Valentines Day • Mother’s Day • Father’s Day. All other Entertainment Offers are valid at all times.","115-117 Little Bourke Street, Melbourne VIC 3000, Australia",Melbourne,VIC,+61396630801,-37.811295,144.968954,https://www.entertainment.com.au/offer-details/fa3d11db-d5a1-4228-9ae2-01fe427f032b
